date,event_count,mean_severity,mean_duration,n_rain,n_snow,n_storm,n_fog,n_cold,n_hail,n_other,count_lag1,severity_lag1,count_lag3,severity_lag3,count_lag7,severity_lag7,count_lag14,severity_lag14,count_lag30,severity_lag30,roll3_count_mean,roll3_count_std,roll3_count_max,roll3_sev_mean,roll3_sev_std,roll7_count_mean,roll7_count_std,roll7_count_max,roll7_sev_mean,roll7_sev_std,roll14_count_mean,roll14_count_std,roll14_count_max,roll14_sev_mean,roll14_sev_std,stl_trend_count,stl_seasonal_count,stl_resid_count,stl_trend_sev,stl_seasonal_sev,stl_resid_sev,stl_annual_trend,stl_annual_seasonal,stl_annual_resid,fourier_sin_7d,fourier_cos_7d,fourier_sin_14d,fourier_cos_14d,fourier_sin_30d,fourier_cos_30d,fourier_sin_365d,fourier_cos_365d
2018-02-13,42,1.4523809523809523,75.54761904761905,15,16,0,4,0,0,0,70.0,1.7142857142857142,132.0,1.5075757575757576,75.0,1.5066666666666666,50.0,1.56,67.0,1.7761194029850746,104.0,84.30895563343202,200.0,1.598888888888889,0.13369537016301072,102.57142857142857,60.082879266496526,200.0,1.553862818292284,0.08896282758739829,88.0,51.70775867983745,200.0,1.4841075484793984,0.14800122938724306,82.24998960670543,-27.51788898015275,-12.732100626552679,1.559197380163455,-0.05310840942689875,-0.053708018355604015,75.82120948661873,30.39529552457051,-64.21650501118924,-0.4338837391175465,-0.9009688679024247,0.9749279121818251,-0.22252093395630812,-0.9510565162951533,0.3090169943749482,0.6870527672236676,0.7266075247685649
2018-02-14,71,1.6619718309859155,63.225352112676056,33,11,0,24,0,0,0,42.0,1.4523809523809523,200.0,1.63,155.0,1.5354838709677419,28.0,1.4285714285714286,80.0,1.75,61.0,16.4620776331549,71.0,1.6095461658841943,0.13859965313130093,90.57142857142857,56.12443657581247,200.0,1.5719325268663087,0.09708285164337141,91.07142857142857,49.079941517290514,200.0,1.5007790057947186,0.15427673642682435,85.93791781082054,-16.10767075122377,1.169752940403228,1.5467755542779646,0.1498134846361847,-0.03461720792823386,75.83673852879639,-10.07881094384622,5.242072415049833,-0.9749279121818129,-0.22252093395636163,0.7818314824680449,-0.6234898018587146,-0.8660254037844377,0.5000000000000017,0.6994583270516472,0.7146733860429608
2018-02-15,92,1.6956521739130435,107.3586956521739,38,21,0,30,0,0,0,71.0,1.6619718309859155,70.0,1.7142857142857142,52.0,1.5,38.0,1.263157894736842,85.0,1.3647058823529412,68.33333333333333,25.10644007686774,92.0,1.6033349857599708,0.1318102102265547,96.28571428571429,53.51857710401232,200.0,1.5998828374253151,0.10100676884977844,94.92857142857143,46.65002973981124,200.0,1.5316714543073044,0.14612112999765986,89.20268449280591,1.7397193222582594,1.0575961849358322,1.5344735051658729,-0.033847462709938596,0.19502613145710912,75.8522554090771,62.087642821636386,-45.93989823071349,-0.7818314824680822,0.6234898018586679,0.433883739117596,-0.9009688679024009,-0.7431448254774111,0.6691306063588395,0.7116566222817745,0.7025274741691572
2018-02-16,81,1.4444444444444444,115.96296296296296,50,13,0,15,0,0,0,92.0,1.6956521739130435,42.0,1.4523809523809523,67.0,1.537313432835821,63.0,1.1746031746031746,98.0,1.3571428571428572,81.33333333333333,10.503967504393193,92.0,1.6006894831144678,0.1363560613125471,98.28571428571429,52.49353701715523,200.0,1.5866158390836895,0.11563467979492591,96.21428571428571,45.94508188533946,200.0,1.550945830724538,0.10830078232696819,92.45677547430623,0.06207982990293037,-11.518855304209154,1.5274140581382514,-0.02034815265255109,-0.06262146104125588,75.86775938409592,-8.550765824809273,13.683006440713356,-1.1955771458988425e-13,1.0,5.977885729494213e-14,-1.0,-0.5877852522924927,0.8090169943749332,0.7236440382959118,0.6901733882429726
2018-02-17,98,1.3265306122448979,121.31632653061224,59,34,0,4,0,0,0,81.0,1.4444444444444444,71.0,1.6619718309859155,132.0,1.5075757575757576,69.0,1.3333333333333333,22.0,1.4090909090909092,90.33333333333333,8.621678104252464,98.0,1.4888757435341289,0.18852927379105183,93.42857142857143,50.38471045484994,200.0,1.5607522468935666,0.15107547118124798,98.28571428571429,45.27255676018745,200.0,1.550459922075364,0.10936229790775748,96.27811818432917,-3.9093385156254796,5.631220331296305,1.523240478213366,-0.033765984744277576,-0.16294388122419057,75.88324975583451,9.381517579204568,12.735232664960918,0.7818314824680039,0.6234898018587659,-0.43388373911753947,-0.9009688679024281,-0.4067366430757952,0.9135454576426031,0.7354170229639858,0.6776147890466886
2018-02-18,151,1.6225165562913908,56.17218543046358,36,93,2,20,0,0,0,98.0,1.3265306122448979,92.0,1.6956521739130435,200.0,1.63,154.0,1.5389610389610389,32.0,1.15625,110.0,36.51027252705749,151.0,1.4644972043269113,0.14900840463696102,86.42857142857143,33.77798663260433,151.0,1.5596831835066227,0.15052926973695183,98.07142857142857,44.99481044557212,200.0,1.5564281733132463,0.11095484616919034,102.46510423792219,45.78458515308893,2.750310608988883,1.522957886900926,0.02039874552570988,0.0791599238647549,75.8987259120578,26.444049794387468,48.657224293554734,0.9749279121818407,-0.22252093395623934,-0.7818314824680058,-0.6234898018587637,-0.20791169081775282,0.978147600733807,0.7469720876965552,0.6648553979642865
2018-02-19,116,1.2844827586206897,127.6896551724138,66,39,0,11,0,0,0,151.0,1.6225165562913908,81.0,1.4444444444444444,70.0,1.7142857142857142,87.0,1.6551724137931034,27.0,1.5555555555555556,121.66666666666667,26.95057204092966,151.0,1.4111766423856598,0.18422927266279682,93.0,34.515696912178235,151.0,1.498282761268762,0.1640109826924328,100.14285714285714,45.11328841049819,200.0,1.5299503408009312,0.12843182492316602,106.3556411057168,-1.825255680888428,11.469614575171633,1.5274553872099959,-0.036898678090215464,-0.20607395049909072,75.9141873589485,8.247741711997183,31.838070929054325,0.43388373911765954,-0.9009688679023703,-0.9749279121818111,-0.22252093395636927,-2.057901807076824e-14,1.0,0.7583058084785621,0.651898995878713
2018-02-20,212,1.4528301886792452,87.7877358490566,116,58,1,32,0,1,0,116.0,1.2844827586206897,98.0,1.3265306122448979,42.0,1.4523809523809523,75.0,1.5066666666666666,48.0,1.875,159.66666666666666,48.58326186386965,212.0,1.4532765011971087,0.16901734079102004,117.28571428571429,49.2940641650167,212.0,1.4983469378828038,0.1639901146044037,109.92857142857143,53.347142214157856,212.0,1.526104878087544,0.1299792586126999,107.70367652862241,-35.03173642334889,139.3280598947265,1.5323602068217448,-0.08676495092785003,0.007234932785350479,75.92963351149433,-1.9175261622667594,137.98789265077244,-0.4338837391176295,-0.9009688679023847,-0.9749279121818147,0.22252093395635303,0.20791169081776817,0.9781476007338038,0.7694148268839383,0.6387494220515266
2018-02-21,103,1.854368932038835,103.49514563106796,45,27,0,18,0,0,0,212.0,1.4528301886792452,151.0,1.6225165562913908,71.0,1.6619718309859155,155.0,1.5354838709677419,144.0,1.4444444444444444,143.66666666666666,59.53430383680769,212.0,1.530560626446257,0.29278674556728745,121.85714285714286,45.63415596322795,212.0,1.525832238033221,0.20657807593301356,106.21428571428571,51.75412071506008,212.0,1.5488823824497648,0.1569016883379988,105.99997197622375,-8.70996468066014,5.709992704436388,1.5383582305409746,0.1639689089229532,0.15204179257490713,75.94506382483182,-6.086397115912279,33.14133329108046,-0.9749279121818333,-0.22252093395627182,-0.7818314824680161,0.6234898018587506,0.40673664307580953,0.9135454576425968,0.7802958510707756,0.6254105729852463
2018-02-22,128,1.421875,66.2578125,39,61,0,24,0,0,0,103.0,1.854368932038835,116.0,1.2844827586206897,92.0,1.6956521739130435,52.0,1.5,156.0,1.5961538461538463,147.66666666666666,57.09932865921748,212.0,1.5763580402393604,0.24126147205034096,127.0,43.695918955130765,212.0,1.4867212131885004,0.19463966690766205,111.64285714285714,49.56985303256739,212.0,1.5433020253069076,0.16013005289549406,102.41848364330845,13.942674669127014,11.638841687564536,1.5460815177560323,-0.03433265522665909,-0.08987386252937313,75.96047780111185,41.786883828876846,10.252638370011297,-0.7818314824680247,0.6234898018587399,-0.43388373911755446,0.9009688679024209,0.5877852522924594,0.8090169943749574,0.790945656756777,0.6118864012687247
